token,line,column,semantic,controlnum,feature,complexity,section
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.243
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.246
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.248
x.1,1,19,func_dec,0,dec,1,0.251
y.1,1,26,func_dec,0,dec,1,0.253
0.2,3,11,func_dec->compound->while,1,control,1,0.256
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.258
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.26
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.263
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.265
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.268
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.27
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.273
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.275
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.278
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.28
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.283
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.285
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.287
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.29
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.292
x.1,1,19,func_dec,0,dec,1,0.295
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.297
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.3
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.302
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.305
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.307
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.31
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.312
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.314
0.2,3,11,func_dec->compound->while,1,control,1,0.317
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.319
0.2,3,11,func_dec->compound->while,1,control,1,0.322
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.324
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.327
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.329
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.332
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.334
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.337
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.339
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.342
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.344
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.346
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.349
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.351
mysteryOp.1,1,5,func_dec,0,dec,1,0.354
>.1,3,9,func_dec->compound->while,1,control,1,0.356
mysteryOp.1,1,5,func_dec,0,dec,1,0.359
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.361
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.364
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.366
0.2,3,11,func_dec->compound->while,1,control,1,0.369
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.371
0.2,3,11,func_dec->compound->while,1,control,1,0.373
mysteryOp.1,1,5,func_dec,0,dec,1,0.376
>.1,3,9,func_dec->compound->while,1,control,1,0.378
x.1,1,19,func_dec,0,dec,1,0.381
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.383
0.2,3,11,func_dec->compound->while,1,control,1,0.386
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.388
0.2,3,11,func_dec->compound->while,1,control,1,0.391
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.393
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.396
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.398
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.4
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.403
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.405
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.408
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.41
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.413
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.415
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.418
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.42
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.423
x.1_int.3,1,19,func_dec,0,dec,1,0.425
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.428
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.43
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.432
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.435
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.437
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.44
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.442
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.445
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.447
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.452
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.455
0.2,3,11,func_dec->compound->while,1,control,1,0.457
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.459
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.462
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.464
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.467
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.469
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.472
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.474
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.477
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.479
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.482
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.484
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.486
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.489
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.491
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.494
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.496
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.499
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.501
x.1_int.3,1,19,func_dec,0,dec,1,0.504
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.506
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.509
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.511
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.514
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.516
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.518
0.2,3,11,func_dec->compound->while,1,control,1,0.521
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.523
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.526
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.528
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.531
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.533
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.536
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.538
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.541
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.543
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.545
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.548
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.55
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.553
>.1,3,9,func_dec->compound->while,1,control,1,0.555
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.558
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.56
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.563
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.565
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.568
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.57
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.572
mysteryOp.1,1,5,func_dec,0,dec,1,0.575
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.577
mysteryOp.1,1,5,func_dec,0,dec,1,0.58
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.582
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.585
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.587
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.59
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.592
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.595
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.597
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.6
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.602
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.604
>.1,3,9,func_dec->compound->while,1,control,1,0.607
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.609
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.612
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.614
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.617
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.619
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.622
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.624
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.627
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.629
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.631
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.634
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.636
y.1,1,26,func_dec,0,dec,1,0.639
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.641
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.644
x.1,1,19,func_dec,0,dec,1,0.646
mysteryOp.1,1,5,func_dec,0,dec,1,0.649
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.651
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.654
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.656
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.658
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.661
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.663
0.2,3,11,func_dec->compound->while,1,control,1,0.666
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.668
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.671
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.673
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.676
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.678
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.681
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.683
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.686
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.688
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.69
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.693
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.695
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.698
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.7
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.703
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.705
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.708
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.71
0.2,3,11,func_dec->compound->while,1,control,1,0.713
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.715
0.2,3,11,func_dec->compound->while,1,control,1,0.717
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.72
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.722
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.725
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.727
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.73
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.732
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.735
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.737
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.74
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.742
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.744
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.747
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.749
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.752
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.754
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.757
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.759
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.762
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.764
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.767
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.769
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.771
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.774
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.776
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.779
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.781
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.784
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.786
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.789
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.791
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.794
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.796
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.799
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.801
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.803
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.806
0.2,3,11,func_dec->compound->while,1,control,1,0.808
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.811
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.813
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.816
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.818
0.2,3,11,func_dec->compound->while,1,control,1,0.821
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.823
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.826
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.828
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.83
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.833
mysteryOp.1,1,5,func_dec,0,dec,1,0.835
>.1,3,9,func_dec->compound->while,1,control,1,0.838
mysteryOp.1,1,5,func_dec,0,dec,1,0.84
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.843
0.2,3,11,func_dec->compound->while,1,control,1,0.845
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.848
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.85
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.853
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.855
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.857
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.86
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.862
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.865
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.867
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.87
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.872
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.875
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.877
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.88
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.882
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.885
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.887
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.889
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.892
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.894
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.897
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.899
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.902
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.904
y.1,1,26,func_dec,0,dec,1,0.907
0.2,3,11,func_dec->compound->while,1,control,1,0.909
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.912
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.914
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.916
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.919
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.921
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.924
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.926
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.929
