token,line,column,semantic,controlnum,feature,complexity,section,stimuli,pid
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.525,2,22
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.55,2,22
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.575,2,22
0.2,3,11,func_dec->compound->while,1,control,1,0.6,2,22
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.625,2,22
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.65,2,22
0.2,3,11,func_dec->compound->while,1,control,1,0.675,2,22
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.7,2,22
0.2,3,11,func_dec->compound->while,1,control,1,0.725,2,22
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.75,2,22
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.775,2,22
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.8,2,22
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.825,2,22
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.85,2,22
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.875,2,22
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.9,2,22
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.925,2,22
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.95,2,22
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.975,2,22
x.1_int.3,1,19,func_dec,0,dec,1,1.0,2,22
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.037,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.074,2,23
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.111,2,23
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.148,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.185,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.222,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.259,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.296,2,23
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.333,2,23
0.2,3,11,func_dec->compound->while,1,control,1,0.37,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.407,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.444,2,23
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.481,2,23
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.519,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.556,2,23
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.593,2,23
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.63,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.667,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.704,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.741,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.778,2,23
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.815,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.852,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.889,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.926,2,23
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.963,2,23
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,1.0,2,23
mysteryOp.1,1,5,func_dec,0,dec,1,0.002,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.005,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.007,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.01,2,25
x.1,1,19,func_dec,0,dec,1,0.012,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.015,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.017,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.02,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.022,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.025,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.027,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.029,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.032,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.034,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.037,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.039,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.042,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.044,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.047,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.049,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.052,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.054,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.057,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.059,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.061,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.064,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.066,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.069,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.071,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.074,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.076,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.079,2,25
x.1,1,19,func_dec,0,dec,1,0.081,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.084,2,25
x.1_int.3,1,19,func_dec,0,dec,1,0.086,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.088,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.091,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.093,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.096,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.098,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.101,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.103,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.106,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.108,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.111,2,25
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.113,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.115,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.118,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.12,2,25
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.123,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.125,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.128,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.13,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.133,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.135,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.138,2,25
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.14,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.143,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.145,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.147,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.15,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.152,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.155,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.157,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.16,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.162,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.165,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.167,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.17,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.172,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.174,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.177,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.179,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.182,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.184,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.187,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.189,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.192,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.194,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.197,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.199,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.201,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.204,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.206,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.209,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.211,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.214,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.216,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.219,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.221,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.224,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.226,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.229,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.231,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.233,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.236,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.238,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.241,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.243,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.246,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.248,2,25
x.1,1,19,func_dec,0,dec,1,0.251,2,25
y.1,1,26,func_dec,0,dec,1,0.253,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.256,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.258,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.26,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.263,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.265,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.268,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.27,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.273,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.275,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.278,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.28,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.283,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.285,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.287,2,25
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.29,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.292,2,25
x.1,1,19,func_dec,0,dec,1,0.295,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.297,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.3,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.302,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.305,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.307,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.31,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.312,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.314,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.317,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.319,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.322,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.324,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.327,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.329,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.332,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.334,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.337,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.339,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.342,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.344,2,25
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.346,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.349,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.351,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.354,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.356,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.359,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.361,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.364,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.366,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.369,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.371,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.373,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.376,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.378,2,25
x.1,1,19,func_dec,0,dec,1,0.381,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.383,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.386,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.388,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.391,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.393,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.396,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.398,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.4,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.403,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.405,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.408,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.41,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.413,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.415,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.418,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.42,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.423,2,25
x.1_int.3,1,19,func_dec,0,dec,1,0.425,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.428,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.43,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.432,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.435,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.437,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.44,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.442,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.445,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.447,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.45,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.452,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.455,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.457,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.459,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.462,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.464,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.467,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.469,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.472,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.474,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.477,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.479,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.482,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.484,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.486,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.489,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.491,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.494,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.496,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.499,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.501,2,25
x.1_int.3,1,19,func_dec,0,dec,1,0.504,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.506,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.509,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.511,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.514,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.516,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.518,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.521,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.523,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.526,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.528,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.531,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.533,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.536,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.538,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.541,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.543,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.545,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.548,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.55,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.553,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.555,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.558,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.56,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.563,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.565,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.568,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.57,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.572,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.575,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.577,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.58,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.582,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.585,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.587,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.59,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.592,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.595,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.597,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.6,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.602,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.604,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.607,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.609,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.612,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.614,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.617,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.619,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.622,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.624,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.627,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.629,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.631,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.634,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.636,2,25
y.1,1,26,func_dec,0,dec,1,0.639,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.641,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.644,2,25
x.1,1,19,func_dec,0,dec,1,0.646,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.649,2,25
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.651,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.654,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.656,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.658,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.661,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.663,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.666,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.668,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.671,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.673,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.676,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.678,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.681,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.683,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.686,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.688,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.69,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.693,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.695,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.698,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.7,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.703,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.705,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.708,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.71,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.713,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.715,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.717,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.72,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.722,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.725,2,25
