token,line,column,semantic,controlnum,feature,complexity,section
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.592
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.6
0.2,3,11,func_dec->compound->while,1,control,1,0.608
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.615
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.623
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.631
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.638
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.646
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.654
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.662
x.1_int.3,1,19,func_dec,0,dec,1,0.669
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.677
y.1,1,26,func_dec,0,dec,1,0.685
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.692
x.1,1,19,func_dec,0,dec,1,0.7
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.708
0.2,3,11,func_dec->compound->while,1,control,1,0.715
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.723
0.2,3,11,func_dec->compound->while,1,control,1,0.731
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.738
0.2,3,11,func_dec->compound->while,1,control,1,0.746
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.754
0.2,3,11,func_dec->compound->while,1,control,1,0.762
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.769
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.777
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.785
0.2,3,11,func_dec->compound->while,1,control,1,0.792
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.8
y.1,1,26,func_dec,0,dec,1,0.808
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.815
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.823
x.1,1,19,func_dec,0,dec,1,0.831
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.838
x.1,1,19,func_dec,0,dec,1,0.846
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.854
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.862
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.869
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.877
y.1,1,26,func_dec,0,dec,1,0.885
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.892
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.9
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.908
x.1_int.3,1,19,func_dec,0,dec,1,0.915
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.923
x.1,1,19,func_dec,0,dec,1,0.931
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.938
x.1_int.3,1,19,func_dec,0,dec,1,0.946
y.1,1,26,func_dec,0,dec,1,0.954
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.962
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.969
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.977
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.985
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.992
mysteryOp.1,1,5,func_dec,0,dec,1,1.0
